purchase_date,item_name,customer_name,purchase_month,item_price,고객이름,지역,등록일
2019-06-17 01:07:00,상품O,김준영,201906,1500.0,김준영,E시,2018-03-08
2019-04-27 20:20:00,상품R,김준영,201904,1800.0,김준영,E시,2018-03-08
2019-03-04 17:32:00,상품I,김준영,201903,900.0,김준영,E시,2018-03-08
2019-03-17 00:02:00,상품B,김준영,201903,200.0,김준영,E시,2018-03-08
2019-06-18 01:55:00,상품A,김준영,201906,100.0,김준영,E시,2018-03-08
2019-07-23 20:51:00,상품Y,김준영,201907,2500.0,김준영,E시,2018-03-08
2019-02-16 06:37:00,상품P,김준영,201902,1600.0,김준영,E시,2018-03-08
2019-06-27 09:10:00,상품U,김준영,201906,2100.0,김준영,E시,2018-03-08
2019-04-13 21:57:00,상품Q,김준영,201904,1700.0,김준영,E시,2018-03-08
2019-05-09 02:52:00,상품W,김준영,201905,2300.0,김준영,E시,2018-03-08
2019-02-14 04:44:00,상품S,김준영,201902,1900.0,김준영,E시,2018-03-08
2019-07-25 07:30:00,상품T,김준영,201907,2000.0,김준영,E시,2018-03-08
2019-01-29 12:21:00,상품I,김준영,201901,900.0,김준영,E시,2018-03-08
2019-06-04 02:18:00,상품R,김준영,201906,1800.0,김준영,E시,2018-03-08
2019-04-06 14:49:00,상품K,김준영,201904,1100.0,김준영,E시,2018-03-08
2019-07-11 05:23:00,상품I,김준영,201907,900.0,김준영,E시,2018-03-08
2019-03-30 08:56:00,상품G,김성훈,201903,700.0,김성훈,B시,2018-01-09
2019-06-26 21:50:00,상품F,김성훈,201906,600.0,김성훈,B시,2018-01-09
2019-04-26 23:57:00,상품E,김성훈,201904,500.0,김성훈,B시,2018-01-09
2019-01-14 00:48:00,상품F,김성훈,201901,600.0,김성훈,B시,2018-01-09
2019-01-30 08:14:00,상품K,김성훈,201901,1100.0,김성훈,B시,2018-01-09
2019-06-22 02:50:00,상품V,김성훈,201906,2200.0,김성훈,B시,2018-01-09
2019-04-16 07:35:00,상품S,김성훈,201904,1900.0,김성훈,B시,2018-01-09
2019-07-05 13:25:00,상품I,김성훈,201907,900.0,김성훈,B시,2018-01-09
2019-05-11 07:17:00,상품Q,김성훈,201905,1700.0,김성훈,B시,2018-01-09
2019-03-17 23:56:00,상품U,김성훈,201903,2100.0,김성훈,B시,2018-01-09
2019-02-15 14:20:00,상품J,김성훈,201902,1000.0,김성훈,B시,2018-01-09
2019-02-02 04:01:00,상품C,김성훈,201902,300.0,김성훈,B시,2018-01-09
2019-02-07 18:59:00,상품E,김서율,201902,500.0,김서율,G시,2018-03-24
2019-07-02 14:00:00,상품S,김서율,201907,1900.0,김서율,G시,2018-03-24
2019-03-08 22:27:00,상품H,김서율,201903,800.0,김서율,G시,2018-03-24
2019-05-01 10:42:00,상품V,김서율,201905,2200.0,김서율,G시,2018-03-24
2019-02-08 07:02:00,상품J,김서율,201902,1000.0,김서율,G시,2018-03-24
2019-05-01 21:24:00,상품B,김서율,201905,200.0,김서율,G시,2018-03-24
2019-03-21 11:54:00,상품X,김서율,201903,2400.0,김서율,G시,2018-03-24
2019-03-23 00:41:00,상품C,김서율,201903,300.0,김서율,G시,2018-03-24
2019-01-14 03:40:00,상품V,김서율,201901,2200.0,김서율,G시,2018-03-24
2019-05-25 01:28:00,상품K,김서율,201905,1100.0,김서율,G시,2018-03-24
2019-03-24 23:53:00,상품R,김은찬,201903,1800.0,김은찬,H시,2018-03-24
2019-02-16 07:43:00,상품T,김은찬,201902,2000.0,김은찬,H시,2018-03-24
2019-01-26 18:35:00,상품S,김은찬,201901,1900.0,김은찬,H시,2018-03-24
2019-06-23 21:12:00,상품K,김은찬,201906,1100.0,김은찬,H시,2018-03-24
2019-04-21 20:42:00,상품P,김은찬,201904,1600.0,김은찬,H시,2018-03-24
2019-03-17 09:05:00,상품U,김은찬,201903,2100.0,김은찬,H시,2018-03-24
2019-02-19 13:55:00,상품W,김은찬,201902,2300.0,김은찬,H시,2018-03-24
2019-01-26 06:49:00,상품E,김은찬,201901,500.0,김은찬,H시,2018-03-24
2019-05-21 15:52:00,상품M,김은찬,201905,1300.0,김은찬,H시,2018-03-24
2019-06-27 00:16:00,상품E,김은찬,201906,500.0,김은찬,H시,2018-03-24
2019-02-01 08:50:00,상품X,김은찬,201902,2400.0,김은찬,H시,2018-03-24
2019-04-02 15:36:00,상품C,김은찬,201904,300.0,김은찬,H시,2018-03-24
2019-04-09 00:56:00,상품O,김은찬,201904,1500.0,김은찬,H시,2018-03-24
2019-07-04 08:40:00,상품M,김승현,201907,1300.0,김승현,F시,2018-05-20
2019-03-02 20:16:00,상품C,김승현,201903,300.0,김승현,F시,2018-05-20
2019-01-11 20:09:00,상품P,김승현,201901,1600.0,김승현,F시,2018-05-20
2019-02-09 09:06:00,상품D,김승현,201902,400.0,김승현,F시,2018-05-20
2019-01-19 12:15:00,상품A,김승현,201901,100.0,김승현,F시,2018-05-20
2019-04-25 23:24:00,상품Q,김승현,201904,1700.0,김승현,F시,2018-05-20
2019-03-05 21:18:00,상품W,김승현,201903,2300.0,김승현,F시,2018-05-20
2019-06-26 19:06:00,상품Q,김승현,201906,1700.0,김승현,F시,2018-05-20
2019-05-06 05:26:00,상품S,김승현,201905,1900.0,김승현,F시,2018-05-20
2019-07-31 10:08:00,상품H,김승현,201907,800.0,김승현,F시,2018-05-20
2019-03-26 16:26:00,상품B,김승현,201903,200.0,김승현,F시,2018-05-20
2019-01-09 05:59:00,상품B,김승현,201901,200.0,김승현,F시,2018-05-20
2019-03-30 16:44:00,상품P,김우준,201903,1600.0,김우준,D시,2018-05-22
2019-01-06 13:59:00,상품F,김우준,201901,600.0,김우준,D시,2018-05-22
2019-04-05 09:21:00,상품A,김우준,201904,100.0,김우준,D시,2018-05-22
2019-02-02 12:24:00,상품U,김우준,201902,2100.0,김우준,D시,2018-05-22
2019-07-14 08:24:00,상품L,김우준,201907,1200.0,김우준,D시,2018-05-22
2019-03-23 19:05:00,상품M,김우준,201903,1300.0,김우준,D시,2018-05-22
2019-07-25 20:05:00,상품P,김우준,201907,1600.0,김우준,D시,2018-05-22
2019-05-22 19:48:00,상품X,김우준,201905,2400.0,김우준,D시,2018-05-22
2019-02-02 01:56:00,상품P,김우준,201902,1600.0,김우준,D시,2018-05-22
2019-04-12 23:52:00,상품P,김우준,201904,1600.0,김우준,D시,2018-05-22
2019-03-26 10:08:00,상품L,김우준,201903,1200.0,김우준,D시,2018-05-22
2019-03-02 20:55:00,상품X,김우준,201903,2400.0,김우준,D시,2018-05-22
2019-04-29 01:41:00,상품U,김민서,201904,2100.0,김민서,B시,2018-07-02
2019-07-03 18:20:00,상품B,김민서,201907,200.0,김민서,B시,2018-07-02
2019-06-06 12:58:00,상품D,김민서,201906,400.0,김민서,B시,2018-07-02
2019-04-12 09:07:00,상품N,김민서,201904,1400.0,김민서,B시,2018-07-02
2019-03-03 20:02:00,상품U,김민서,201903,2100.0,김민서,B시,2018-07-02
2019-05-12 14:43:00,상품G,김민서,201905,700.0,김민서,B시,2018-07-02
2019-06-13 15:45:00,상품R,김민서,201906,1800.0,김민서,B시,2018-07-02
2019-01-10 21:39:00,상품J,김민서,201901,1000.0,김민서,B시,2018-07-02
2019-03-06 09:51:00,상품C,김민서,201903,300.0,김민서,B시,2018-07-02
2019-06-18 23:17:00,상품D,김민서,201906,400.0,김민서,B시,2018-07-02
2019-05-06 06:50:00,상품Y,김민서,201905,2500.0,김민서,B시,2018-07-02
2019-03-01 19:20:00,상품L,김민서,201903,1200.0,김민서,B시,2018-07-02
2019-02-09 04:54:00,상품P,김민서,201902,1600.0,김민서,B시,2018-07-02
2019-03-28 10:55:00,상품J,김민서,201903,1000.0,김민서,B시,2018-07-02
2019-03-25 18:43:00,상품J,김민서,201903,1000.0,김민서,B시,2018-07-02
2019-07-09 15:12:00,상품S,김민서,201907,1900.0,김민서,B시,2018-07-02
2019-02-18 16:53:00,상품L,김민서,201902,1200.0,김민서,B시,2018-07-02
2019-07-26 18:24:00,상품V,김하람,201907,2200.0,김하람,H시,2018-06-11
2019-02-08 16:06:00,상품H,김하람,201902,800.0,김하람,H시,2018-06-11
2019-06-19 14:54:00,상품S,김하람,201906,1900.0,김하람,H시,2018-06-11
2019-06-27 07:05:00,상품W,김하람,201906,2300.0,김하람,H시,2018-06-11
2019-02-04 06:10:00,상품I,김하람,201902,900.0,김하람,H시,2018-06-11
2019-05-17 09:48:00,상품O,김하람,201905,1500.0,김하람,H시,2018-06-11
2019-01-13 17:37:00,상품W,김하람,201901,2300.0,김하람,H시,2018-06-11
2019-07-08 05:07:00,상품S,김하람,201907,1900.0,김하람,H시,2018-06-11
2019-03-14 22:28:00,상품V,김하람,201903,2200.0,김하람,H시,2018-06-11
2019-03-15 10:06:00,상품G,김이준,201903,700.0,김이준,B시,2018-02-10
2019-06-05 18:25:00,상품R,김이준,201906,1800.0,김이준,B시,2018-02-10
2019-01-15 17:00:00,상품R,김이준,201901,1800.0,김이준,B시,2018-02-10
2019-01-18 04:12:00,상품A,김이준,201901,100.0,김이준,B시,2018-02-10
2019-05-25 17:40:00,상품S,김이준,201905,1900.0,김이준,B시,2018-02-10
2019-01-14 07:43:00,상품P,김이준,201901,1600.0,김이준,B시,2018-02-10
2019-04-30 23:52:00,상품O,김이준,201904,1500.0,김이준,B시,2018-02-10
2019-04-12 08:46:00,상품C,김이준,201904,300.0,김이준,B시,2018-02-10
2019-05-18 02:36:00,상품P,김이준,201905,1600.0,김이준,B시,2018-02-10
2019-02-09 04:04:00,상품M,김이준,201902,1300.0,김이준,B시,2018-02-10
2019-07-18 05:39:00,상품O,김이준,201907,1500.0,김이준,B시,2018-02-10
2019-01-16 23:41:00,상품E,김이준,201901,500.0,김이준,B시,2018-02-10
2019-02-01 11:42:00,상품G,김유빈,201902,700.0,김유빈,C시,2017-01-07
2019-06-06 15:39:00,상품L,김유빈,201906,1200.0,김유빈,C시,2017-01-07
2019-02-23 10:30:00,상품N,김유빈,201902,1400.0,김유빈,C시,2017-01-07
2019-06-26 04:00:00,상품J,김유빈,201906,1000.0,김유빈,C시,2017-01-07
2019-01-20 08:18:00,상품C,김유빈,201901,300.0,김유빈,C시,2017-01-07
2019-05-03 16:31:00,상품P,김유빈,201905,1600.0,김유빈,C시,2017-01-07
2019-04-05 08:26:00,상품C,김유빈,201904,300.0,김유빈,C시,2017-01-07
2019-06-27 11:28:00,상품U,김유빈,201906,2100.0,김유빈,C시,2017-01-07
2019-02-24 22:04:00,상품H,김유빈,201902,800.0,김유빈,C시,2017-01-07
2019-05-18 14:28:00,상품P,김유빈,201905,1600.0,김유빈,C시,2017-01-07
2019-02-25 03:45:00,상품C,김유빈,201902,300.0,김유빈,C시,2017-01-07
2019-01-06 16:19:00,상품J,김유빈,201901,1000.0,김유빈,C시,2017-01-07
2019-04-18 16:44:00,상품B,김유빈,201904,200.0,김유빈,C시,2017-01-07
2019-03-12 16:21:00,상품H,김수현,201903,800.0,김수현,E시,2017-02-22
2019-01-19 03:04:00,상품J,김수현,201901,1000.0,김수현,E시,2017-02-22
2019-04-08 07:49:00,상품K,김수현,201904,1100.0,김수현,E시,2017-02-22
2019-04-13 09:28:00,상품Y,김수현,201904,2500.0,김수현,E시,2017-02-22
2019-05-28 13:45:00,상품Y,김수현,201905,2500.0,김수현,E시,2017-02-22
2019-03-18 03:18:00,상품I,김수현,201903,900.0,김수현,E시,2017-02-22
2019-06-02 08:00:00,상품P,김수현,201906,1600.0,김수현,E시,2017-02-22
2019-01-05 17:35:00,상품C,김수현,201901,300.0,김수현,E시,2017-02-22
2019-05-13 15:00:00,상품Q,김수현,201905,1700.0,김수현,E시,2017-02-22
2019-05-27 11:57:00,상품E,김수현,201905,500.0,김수현,E시,2017-02-22
2019-02-08 11:14:00,상품J,김수현,201902,1000.0,김수현,E시,2017-02-22
2019-05-14 03:13:00,상품K,김수현,201905,1100.0,김수현,E시,2017-02-22
2019-07-21 11:20:00,상품Y,김수현,201907,2500.0,김수현,E시,2017-02-22
2019-03-10 06:42:00,상품A,김태우,201903,100.0,김태우,F시,2018-06-18
2019-03-15 19:37:00,상품S,김태우,201903,1900.0,김태우,F시,2018-06-18
2019-06-18 21:22:00,상품D,김태우,201906,400.0,김태우,F시,2018-06-18
2019-01-09 10:04:00,상품V,김태우,201901,2200.0,김태우,F시,2018-06-18
2019-01-01 07:57:00,상품K,김태우,201901,1100.0,김태우,F시,2018-06-18
2019-07-23 15:08:00,상품R,김태우,201907,1800.0,김태우,F시,2018-06-18
2019-05-21 11:17:00,상품B,김태우,201905,200.0,김태우,F시,2018-06-18
2019-01-27 04:05:00,상품I,김태우,201901,900.0,김태우,F시,2018-06-18
2019-07-06 16:00:00,상품A,김태우,201907,100.0,김태우,F시,2018-06-18
2019-06-19 07:16:00,상품J,김태우,201906,1000.0,김태우,F시,2018-06-18
2019-03-27 18:39:00,상품S,김태우,201903,1900.0,김태우,F시,2018-06-18
2019-02-02 04:52:00,상품S,김태우,201902,1900.0,김태우,F시,2018-06-18
2019-01-29 20:05:00,상품O,김주환,201901,1500.0,김주환,B시,2018-05-02
2019-06-09 03:56:00,상품P,김주환,201906,1600.0,김주환,B시,2018-05-02
2019-07-10 02:42:00,상품L,김주환,201907,1200.0,김주환,B시,2018-05-02
2019-02-22 18:37:00,상품R,김주환,201902,1800.0,김주환,B시,2018-05-02
2019-07-05 03:35:00,상품W,김주환,201907,2300.0,김주환,B시,2018-05-02
2019-05-15 00:35:00,상품P,김주환,201905,1600.0,김주환,B시,2018-05-02
2019-05-17 00:44:00,상품B,김주환,201905,200.0,김주환,B시,2018-05-02
2019-06-11 08:47:00,상품S,김주환,201906,1900.0,김주환,B시,2018-05-02
2019-05-04 01:26:00,상품S,김주환,201905,1900.0,김주환,B시,2018-05-02
2019-07-20 15:08:00,상품P,김주환,201907,1600.0,김주환,B시,2018-05-02
2019-04-02 15:42:00,상품G,김주환,201904,700.0,김주환,B시,2018-05-02
2019-03-31 03:41:00,상품S,김준후,201903,1900.0,김준후,B시,2017-04-18
2019-06-12 11:55:00,상품W,김준후,201906,2300.0,김준후,B시,2017-04-18
2019-02-18 06:55:00,상품Q,김준후,201902,1700.0,김준후,B시,2017-04-18
2019-03-23 11:03:00,상품B,김준후,201903,200.0,김준후,B시,2017-04-18
2019-04-08 20:59:00,상품M,김준후,201904,1300.0,김준후,B시,2017-04-18
2019-06-05 07:52:00,상품B,김준후,201906,200.0,김준후,B시,2017-04-18
2019-02-28 13:56:00,상품H,김준후,201902,800.0,김준후,B시,2017-04-18
2019-01-21 20:47:00,상품N,김준후,201901,1400.0,김준후,B시,2017-04-18
2019-07-11 07:01:00,상품J,김준후,201907,1000.0,김준후,B시,2017-04-18
2019-05-04 14:44:00,상품A,김준후,201905,100.0,김준후,B시,2017-04-18
2019-01-18 08:19:00,상품O,김준후,201901,1500.0,김준후,B시,2017-04-18
2019-06-10 17:00:00,상품K,김준후,201906,1100.0,김준후,B시,2017-04-18
2019-05-16 18:31:00,상품J,김준후,201905,1000.0,김준후,B시,2017-04-18
2019-01-19 19:19:00,상품I,김준후,201901,900.0,김준후,B시,2017-04-18
2019-06-26 17:47:00,상품G,김준후,201906,700.0,김준후,B시,2017-04-18
2019-01-23 04:16:00,상품D,김준후,201901,400.0,김준후,B시,2017-04-18
2019-05-30 04:53:00,상품G,김준후,201905,700.0,김준후,B시,2017-04-18
2019-07-26 03:56:00,상품A,김이안,201907,100.0,김이안,F시,2017-04-29
2019-01-14 09:06:00,상품O,김이안,201901,1500.0,김이안,F시,2017-04-29
2019-06-26 14:31:00,상품I,김이안,201906,900.0,김이안,F시,2017-04-29
2019-07-16 19:33:00,상품B,김이안,201907,200.0,김이안,F시,2017-04-29
2019-03-30 01:13:00,상품C,김이안,201903,300.0,김이안,F시,2017-04-29
2019-01-04 09:03:00,상품C,김이안,201901,300.0,김이안,F시,2017-04-29
2019-05-25 21:07:00,상품S,김이안,201905,1900.0,김이안,F시,2017-04-29
2019-07-25 12:14:00,상품G,김이안,201907,700.0,김이안,F시,2017-04-29
2019-05-28 02:01:00,상품D,김이안,201905,400.0,김이안,F시,2017-04-29
2019-04-08 16:40:00,상품N,김이안,201904,1400.0,김이안,F시,2017-04-29
2019-05-17 23:30:00,상품X,김이안,201905,2400.0,김이안,F시,2017-04-29
2019-06-21 17:56:00,상품W,김이안,201906,2300.0,김이안,F시,2017-04-29
2019-06-04 01:15:00,상품A,김이안,201906,100.0,김이안,F시,2017-04-29
2019-03-31 20:04:00,상품M,김이안,201903,1300.0,김이안,F시,2017-04-29
2019-01-25 03:57:00,상품C,김이안,201901,300.0,김이안,F시,2017-04-29
2019-03-15 19:22:00,상품M,김한결,201903,1300.0,김한결,C시,2017-02-18
2019-01-10 00:51:00,상품X,김한결,201901,2400.0,김한결,C시,2017-02-18
2019-03-10 17:30:00,상품Q,김한결,201903,1700.0,김한결,C시,2017-02-18
2019-03-15 13:47:00,상품K,김한결,201903,1100.0,김한결,C시,2017-02-18
2019-06-30 16:57:00,상품P,김한결,201906,1600.0,김한결,C시,2017-02-18
2019-03-05 20:39:00,상품R,김한결,201903,1800.0,김한결,C시,2017-02-18
2019-05-02 04:38:00,상품A,김한결,201905,100.0,김한결,C시,2017-02-18
2019-05-22 17:55:00,상품Y,김한결,201905,2500.0,김한결,C시,2017-02-18
2019-03-19 02:02:00,상품D,김지오,201903,400.0,김지오,F시,2017-05-27
2019-07-27 21:50:00,상품D,김지오,201907,400.0,김지오,F시,2017-05-27
2019-04-25 16:55:00,상품A,김지오,201904,100.0,김지오,F시,2017-05-27
2019-05-12 13:06:00,상품M,김지오,201905,1300.0,김지오,F시,2017-05-27
2019-07-06 11:04:00,상품C,김지오,201907,300.0,김지오,F시,2017-05-27
2019-03-24 12:35:00,상품C,김지오,201903,300.0,김지오,F시,2017-05-27
2019-05-24 17:03:00,상품Y,김지오,201905,2500.0,김지오,F시,2017-05-27
2019-01-16 02:18:00,상품J,김지오,201901,1000.0,김지오,F시,2017-05-27
2019-02-11 18:17:00,상품N,김지오,201902,1400.0,김지오,F시,2017-05-27
2019-05-30 09:20:00,상품M,김지오,201905,1300.0,김지오,F시,2017-05-27
2019-03-17 14:00:00,상품P,김지오,201903,1600.0,김지오,F시,2017-05-27
2019-07-18 06:57:00,상품C,김지오,201907,300.0,김지오,F시,2017-05-27
2019-04-28 03:03:00,상품S,김지오,201904,1900.0,김지오,F시,2017-05-27
2019-05-02 22:45:00,상품O,김지오,201905,1500.0,김지오,F시,2017-05-27
2019-02-24 04:18:00,상품K,김지오,201902,1100.0,김지오,F시,2017-05-27
2019-04-09 01:30:00,상품H,김지오,201904,800.0,김지오,F시,2017-05-27
2019-04-26 11:46:00,상품V,김지오,201904,2200.0,김지오,F시,2017-05-27
2019-05-24 06:45:00,상품L,김지오,201905,1200.0,김지오,F시,2017-05-27
2019-06-12 00:42:00,상품W,김지오,201906,2300.0,김지오,F시,2017-05-27
2019-07-07 09:51:00,상품J,김지오,201907,1000.0,김지오,F시,2017-05-27
2019-07-20 01:06:00,상품T,김지오,201907,2000.0,김지오,F시,2017-05-27
2019-05-11 21:09:00,상품G,김지오,201905,700.0,김지오,F시,2017-05-27
2019-07-18 21:48:00,상품L,김지오,201907,1200.0,김지오,F시,2017-05-27
2019-07-11 18:05:00,상품J,김지오,201907,1000.0,김지오,F시,2017-05-27
2019-07-21 10:36:00,상품Y,김지오,201907,2500.0,김지오,F시,2017-05-27
2019-07-01 02:15:00,상품P,김지오,201907,1600.0,김지오,F시,2017-05-27
2019-04-24 09:13:00,상품T,김규현,201904,2000.0,김규현,F시,2017-03-21
2019-03-24 21:26:00,상품L,김규현,201903,1200.0,김규현,F시,2017-03-21
2019-06-30 09:04:00,상품O,김규현,201906,1500.0,김규현,F시,2017-03-21
2019-04-17 09:07:00,상품V,김규현,201904,2200.0,김규현,F시,2017-03-21
2019-04-01 11:46:00,상품O,김규현,201904,1500.0,김규현,F시,2017-03-21
2019-07-13 20:55:00,상품H,김규현,201907,800.0,김규현,F시,2017-03-21
2019-02-09 04:09:00,상품P,김규현,201902,1600.0,김규현,F시,2017-03-21
2019-02-11 12:22:00,상품T,김규현,201902,2000.0,김규현,F시,2017-03-21
2019-01-20 14:59:00,상품V,김규현,201901,2200.0,김규현,F시,2017-03-21
2019-04-02 11:55:00,상품N,김규현,201904,1400.0,김규현,F시,2017-03-21
2019-04-28 05:37:00,상품C,김규현,201904,300.0,김규현,F시,2017-03-21
2019-04-09 10:45:00,상품W,김규현,201904,2300.0,김규현,F시,2017-03-21
2019-05-28 10:09:00,상품R,김규현,201905,1800.0,김규현,F시,2017-03-21
2019-02-05 02:05:00,상품P,김규현,201902,1600.0,김규현,F시,2017-03-21
2019-05-05 22:35:00,상품W,김규현,201905,2300.0,김규현,F시,2017-03-21
2019-05-23 00:16:00,상품M,김규현,201905,1300.0,김규현,F시,2017-03-21
2019-03-17 22:08:00,상품M,김영준,201903,1300.0,김영준,A시,2017-01-23
2019-02-11 22:50:00,상품V,김영준,201902,2200.0,김영준,A시,2017-01-23
2019-07-24 14:18:00,상품O,김영준,201907,1500.0,김영준,A시,2017-01-23
2019-02-02 21:22:00,상품I,김영준,201902,900.0,김영준,A시,2017-01-23
2019-05-28 17:36:00,상품A,김영준,201905,100.0,김영준,A시,2017-01-23
2019-05-13 08:29:00,상품M,김영준,201905,1300.0,김영준,A시,2017-01-23
2019-04-20 23:13:00,상품M,김영준,201904,1300.0,김영준,A시,2017-01-23
2019-03-01 09:57:00,상품Q,김영준,201903,1700.0,김영준,A시,2017-01-23
2019-07-05 22:16:00,상품B,김영준,201907,200.0,김영준,A시,2017-01-23
2019-03-27 07:09:00,상품N,김영준,201903,1400.0,김영준,A시,2017-01-23
2019-06-13 23:31:00,상품E,김영준,201906,500.0,김영준,A시,2017-01-23
2019-03-28 20:27:00,상품M,김영준,201903,1300.0,김영준,A시,2017-01-23
2019-06-30 09:18:00,상품H,김영준,201906,800.0,김영준,A시,2017-01-23
2019-03-30 15:11:00,상품O,김영준,201903,1500.0,김영준,A시,2017-01-23
2019-06-29 04:35:00,상품V,김현석,201906,2200.0,김현석,H시,2018-06-10
2019-01-27 22:43:00,상품L,김현석,201901,1200.0,김현석,H시,2018-06-10
2019-02-12 12:26:00,상품R,김현석,201902,1800.0,김현석,H시,2018-06-10
2019-07-11 19:13:00,상품X,김현석,201907,2400.0,김현석,H시,2018-06-10
2019-01-09 07:07:00,상품E,김현석,201901,500.0,김현석,H시,2018-06-10
2019-07-16 05:19:00,상품A,김현석,201907,100.0,김현석,H시,2018-06-10
2019-04-14 15:56:00,상품R,김현석,201904,1800.0,김현석,H시,2018-06-10
2019-04-04 01:53:00,상품I,김현석,201904,900.0,김현석,H시,2018-06-10
2019-02-13 03:46:00,상품R,김현석,201902,1800.0,김현석,H시,2018-06-10
2019-02-13 09:00:00,상품H,김현석,201902,800.0,김현석,H시,2018-06-10
2019-04-13 08:35:00,상품G,김현석,201904,700.0,김현석,H시,2018-06-10
2019-04-01 04:22:00,상품F,김현석,201904,600.0,김현석,H시,2018-06-10
2019-01-12 16:49:00,상품J,김현석,201901,1000.0,김현석,H시,2018-06-10
2019-02-15 12:27:00,상품C,김현석,201902,300.0,김현석,H시,2018-06-10
2019-02-20 09:27:00,상품S,김현석,201902,1900.0,김현석,H시,2018-06-10
2019-02-15 16:08:00,상품F,김지안,201902,600.0,김지안,B시,2017-01-28
2019-01-17 15:31:00,상품N,김지안,201901,1400.0,김지안,B시,2017-01-28
2019-03-15 09:19:00,상품D,김지안,201903,400.0,김지안,B시,2017-01-28
2019-06-28 01:06:00,상품T,김지안,201906,2000.0,김지안,B시,2017-01-28
2019-01-20 10:07:00,상품H,김지안,201901,800.0,김지안,B시,2017-01-28
2019-04-20 16:01:00,상품P,김지안,201904,1600.0,김지안,B시,2017-01-28
2019-06-01 02:27:00,상품C,김지안,201906,300.0,김지안,B시,2017-01-28
2019-02-26 21:35:00,상품X,김지안,201902,2400.0,김지안,B시,2017-01-28
2019-04-18 01:22:00,상품G,김지안,201904,700.0,김지안,B시,2017-01-28
2019-01-28 02:02:00,상품G,김지안,201901,700.0,김지안,B시,2017-01-28
2019-05-07 15:25:00,상품M,김지안,201905,1300.0,김지안,B시,2017-01-28
2019-01-29 00:54:00,상품C,김지안,201901,300.0,김지안,B시,2017-01-28
2019-02-17 00:41:00,상품D,김지안,201902,400.0,김지안,B시,2017-01-28
2019-06-17 02:37:00,상품M,김지안,201906,1300.0,김지안,B시,2017-01-28
2019-05-31 01:03:00,상품T,김지안,201905,2000.0,김지안,B시,2017-01-28
2019-05-16 13:35:00,상품R,김지안,201905,1800.0,김지안,B시,2017-01-28
2019-03-19 16:17:00,상품C,김지안,201903,300.0,김지안,B시,2017-01-28
2019-06-29 06:03:00,상품H,김지안,201906,800.0,김지안,B시,2017-01-28
2019-05-20 14:05:00,상품A,김지안,201905,100.0,김지안,B시,2017-01-28
2019-06-22 12:32:00,상품V,김민찬,201906,2200.0,김민찬,B시,2018-03-13
2019-07-29 07:17:00,상품Y,김민찬,201907,2500.0,김민찬,B시,2018-03-13
2019-07-07 20:15:00,상품G,김민찬,201907,700.0,김민찬,B시,2018-03-13
2019-05-25 17:11:00,상품M,김민찬,201905,1300.0,김민찬,B시,2018-03-13
2019-07-18 23:04:00,상품W,김민찬,201907,2300.0,김민찬,B시,2018-03-13
2019-04-03 13:45:00,상품X,김민찬,201904,2400.0,김민찬,B시,2018-03-13
2019-05-04 22:23:00,상품T,김민찬,201905,2000.0,김민찬,B시,2018-03-13
2019-04-07 02:15:00,상품M,김민찬,201904,1300.0,김민찬,B시,2018-03-13
2019-05-16 15:58:00,상품C,김민찬,201905,300.0,김민찬,B시,2018-03-13
2019-05-25 19:25:00,상품Q,김민찬,201905,1700.0,김민찬,B시,2018-03-13
2019-07-30 21:14:00,상품V,김민찬,201907,2200.0,김민찬,B시,2018-03-13
2019-05-31 22:33:00,상품A,김민찬,201905,100.0,김민찬,B시,2018-03-13
2019-06-21 01:19:00,상품T,김민찬,201906,2000.0,김민찬,B시,2018-03-13
2019-03-02 18:15:00,상품K,김민찬,201903,1100.0,김민찬,B시,2018-03-13
2019-02-17 04:02:00,상품T,김윤우,201902,2000.0,김윤우,A시,2018-03-12
2019-01-29 22:01:00,상품J,김윤우,201901,1000.0,김윤우,A시,2018-03-12
2019-01-27 19:27:00,상품F,김윤우,201901,600.0,김윤우,A시,2018-03-12
2019-07-15 12:05:00,상품P,김윤우,201907,1600.0,김윤우,A시,2018-03-12
2019-07-17 04:24:00,상품V,김윤우,201907,2200.0,김윤우,A시,2018-03-12
2019-05-18 01:34:00,상품R,김윤우,201905,1800.0,김윤우,A시,2018-03-12
2019-05-30 20:12:00,상품Q,김윤우,201905,1700.0,김윤우,A시,2018-03-12
2019-04-25 12:17:00,상품C,김윤우,201904,300.0,김윤우,A시,2018-03-12
2019-02-18 16:38:00,상품P,김윤우,201902,1600.0,김윤우,A시,2018-03-12
2019-02-04 09:09:00,상품M,김윤우,201902,1300.0,김윤우,A시,2018-03-12
2019-07-29 21:50:00,상품K,김윤우,201907,1100.0,김윤우,A시,2018-03-12
2019-03-23 15:22:00,상품F,김윤우,201903,600.0,김윤우,A시,2018-03-12
2019-03-15 01:09:00,상품U,김윤우,201903,2100.0,김윤우,A시,2018-03-12
2019-03-07 16:03:00,상품L,김윤우,201903,1200.0,김윤우,A시,2018-03-12
2019-05-02 19:17:00,상품J,김준형,201905,1000.0,김준형,C시,2018-03-09
2019-07-03 21:50:00,상품I,김준형,201907,900.0,김준형,C시,2018-03-09
2019-02-14 02:29:00,상품C,김준형,201902,300.0,김준형,C시,2018-03-09
